branch,z,H,F,G,T
3.000000000000e+00,3.560000000000e+00,-6.974402639858e-01,1.225550246555e-02,8.966452751201e-01,1.010359671947e+00
3.000000000000e+00,3.580000000000e+00,-6.979161190702e-01,1.153890950253e-02,8.975631985583e-01,1.010269415047e+00
3.000000000000e+00,3.600000000000e+00,-6.983635087036e-01,1.083221336702e-02,8.984674592613e-01,1.010180060681e+00
3.000000000000e+00,3.620000000000e+00,-6.987828267713e-01,1.013531460478e-02,8.993583039322e-01,1.010091600395e+00
3.000000000000e+00,3.640000000000e+00,-6.991744631768e-01,9.448113689508e-03,9.002359746747e-01,1.010004025771e+00
3.000000000000e+00,3.660000000000e+00,-6.995388038436e-01,8.770511075306e-03,9.011007090791e-01,1.009917328431e+00
3.000000000000e+00,3.680000000000e+00,-6.998762307134e-01,8.102407246621e-03,9.019527402996e-01,1.009831500038e+00
3.000000000000e+00,3.700000000000e+00,-7.001871217478e-01,7.443702765954e-03,9.027922971342e-01,1.009746532295e+00
3.000000000000e+00,3.720000000000e+00,-7.004718509350e-01,6.794298319214e-03,9.036196041044e-01,1.009662416948e+00
3.000000000000e+00,3.740000000000e+00,-7.007307882919e-01,6.154094759135e-03,9.044348815290e-01,1.009579145788e+00
3.000000000000e+00,3.760000000000e+00,-7.009642998748e-01,5.522993146316e-03,9.052383456029e-01,1.009496710649e+00
3.000000000000e+00,3.780000000000e+00,-7.011727477870e-01,4.900894788501e-03,9.060302084699e-01,1.009415103414e+00
3.000000000000e+00,3.800000000000e+00,-7.013564901889e-01,4.287701277867e-03,9.068106782957e-01,1.009334316009e+00
3.000000000000e+00,3.820000000000e+00,-7.015158813125e-01,3.683314526205e-03,9.075799593430e-01,1.009254340410e+00
3.000000000000e+00,3.840000000000e+00,-7.016512714713e-01,3.087636798824e-03,9.083382520383e-01,1.009175168642e+00
3.000000000000e+00,3.860000000000e+00,-7.017630070784e-01,2.500570746057e-03,9.090857530464e-01,1.009096792777e+00
3.000000000000e+00,3.880000000000e+00,-7.018514306608e-01,1.922019433643e-03,9.098226553362e-01,1.009019204941e+00
3.000000000000e+00,3.900000000000e+00,-7.019168808761e-01,1.351886371303e-03,9.105491482495e-01,1.008942397307e+00
3.000000000000e+00,3.920000000000e+00,-7.019596925333e-01,7.900755394713e-04,9.112654175690e-01,1.008866362101e+00
3.000000000000e+00,3.940000000000e+00,-7.019801966086e-01,2.364914152584e-04,9.119716455813e-01,1.008791091603e+00
3.000000000000e+00,3.960000000000e+00,-7.019787202689e-01,-3.089610039422e-04,9.126680111443e-01,1.008716578143e+00
3.000000000000e+00,3.980000000000e+00,-7.019555868914e-01,-8.463761774870e-04,9.133546897489e-01,1.008642814106e+00
3.000000000000e+00,4.000000000000e+00,-7.019111160857e-01,-1.375848000118e-03,9.140318535813e-01,1.008569791930e+00
3.000000000000e+00,4.020000000000e+00,-7.018456237184e-01,-1.897469782230e-03,9.146996715869e-01,1.008497504108e+00
3.000000000000e+00,4.040000000000e+00,-7.017594219340e-01,-2.411334230493e-03,9.153583095268e-01,1.008425943187e+00
3.000000000000e+00,4.060000000000e+00,-7.016528191828e-01,-2.917533430762e-03,9.160079300408e-01,1.008355101770e+00
3.000000000000e+00,4.080000000000e+00,-7.015261202434e-01,-3.416158831237e-03,9.166486927039e-01,1.008284972515e+00
3.000000000000e+00,4.100000000000e+00,-7.013796262493e-01,-3.907301227048e-03,9.172807540834e-01,1.008215548136e+00
3.000000000000e+00,4.120000000000e+00,-7.012136347167e-01,-4.391050746280e-03,9.179042677970e-01,1.008146821404e+00
3.000000000000e+00,4.140000000000e+00,-7.010284395684e-01,-4.867496836017e-03,9.185193845660e-01,1.008078785145e+00
3.000000000000e+00,4.160000000000e+00,-7.008243311650e-01,-5.336728250604e-03,9.191262522717e-01,1.008011432242e+00
3.000000000000e+00,4.180000000000e+00,-7.006015963299e-01,-5.798833039832e-03,9.197250160078e-01,1.007944755637e+00
3.000000000000e+00,4.200000000000e+00,-7.003605183786e-01,-6.253898538400e-03,9.203158181329e-01,1.007878748327e+00
3.000000000000e+00,4.220000000000e+00,-7.001013771489e-01,-6.702011356647e-03,9.208987983236e-01,1.007813403366e+00
3.000000000000e+00,4.240000000000e+00,-6.998244490272e-01,-7.143257371030e-03,9.214740936226e-01,1.007748713867e+00
3.000000000000e+00,4.260000000000e+00,-6.995300069810e-01,-7.577721716747e-03,9.220418384913e-01,1.007684673000e+00
3.000000000000e+00,4.280000000000e+00,-6.992183205868e-01,-8.005488780022e-03,9.226021648571e-01,1.007621273992e+00
3.000000000000e+00,4.300000000000e+00,-6.988896560602e-01,-8.426642191526e-03,9.231552021615e-01,1.007558510128e+00
3.000000000000e+00,4.320000000000e+00,-6.985442762882e-01,-8.841264820937e-03,9.237010774088e-01,1.007496374752e+00
3.000000000000e+00,4.340000000000e+00,-6.981824408566e-01,-9.249438771013e-03,9.242399152100e-01,1.007434861263e+00
3.000000000000e+00,4.360000000000e+00,-6.978044060840e-01,-9.651245373733e-03,9.247718378306e-01,1.007373963122e+00
3.000000000000e+00,4.380000000000e+00,-6.974104250502e-01,-1.004676518588e-02,9.252969652342e-01,1.007313673843e+00
3.000000000000e+00,4.400000000000e+00,-6.970007476288e-01,-1.043607798585e-02,9.258154151265e-01,1.007253987001e+00
3.000000000000e+00,4.420000000000e+00,-6.965756205178e-01,-1.081926277078e-02,9.263273029986e-01,1.007194896227e+00
3.000000000000e+00,4.440000000000e+00,-6.961352872709e-01,-1.119639775426e-02,9.268327421690e-01,1.007136395211e+00
3.000000000000e+00,4.460000000000e+00,-6.956799883288e-01,-1.156756036456e-02,9.273318438254e-01,1.007078477700e+00
3.000000000000e+00,4.480000000000e+00,-6.952099610511e-01,-1.193282724337e-02,9.278247170653e-01,1.007021137496e+00
3.000000000000e+00,4.500000000000e+00,-6.947254397473e-01,-1.229227424494e-02,9.283114689361e-01,1.006964368463e+00
3.000000000000e+00,4.520000000000e+00,-6.942266557086e-01,-1.264597643575e-02,9.287922044745e-01,1.006908164517e+00
3.000000000000e+00,4.540000000000e+00,-6.937138372393e-01,-1.299400809444e-02,9.292670267446e-01,1.006852519635e+00
3.000000000000e+00,4.560000000000e+00,-6.931872096880e-01,-1.333644271236e-02,9.297360368761e-01,1.006797427849e+00
3.000000000000e+00,4.580000000000e+00,-6.926469954797e-01,-1.367335299434e-02,9.301993341013e-01,1.006742883247e+00
3.000000000000e+00,4.600000000000e+00,-6.920934141469e-01,-1.400481085990e-02,9.306570157916e-01,1.006688879975e+00
3.000000000000e+00,4.620000000000e+00,-6.915266823610e-01,-1.433088744479e-02,9.311091774933e-01,1.006635412233e+00
3.000000000000e+00,4.640000000000e+00,-6.909470139634e-01,-1.465165310282e-02,9.315559129623e-01,1.006582474280e+00
3.000000000000e+00,4.660000000000e+00,-6.903546199971e-01,-1.496717740804e-02,9.319973141988e-01,1.006530060428e+00
3.000000000000e+00,4.680000000000e+00,-6.897497087378e-01,-1.527752915724e-02,9.324334714812e-01,1.006478165047e+00
3.000000000000e+00,4.700000000000e+00,-6.891324857246e-01,-1.558277637273e-02,9.328644733989e-01,1.006426782558e+00
3.000000000000e+00,4.720000000000e+00,-6.885031537914e-01,-1.588298630530e-02,9.332904068852e-01,1.006375907443e+00
3.000000000000e+00,4.740000000000e+00,-6.878619130972e-01,-1.617822543749e-02,9.337113572487e-01,1.006325534233e+00
3.000000000000e+00,4.760000000000e+00,-6.872089611572e-01,-1.646855948716e-02,9.341274082050e-01,1.006275657518e+00
3.000000000000e+00,4.780000000000e+00,-6.865444928729e-01,-1.675405341117e-02,9.345386419070e-01,1.006226271938e+00
3.000000000000e+00,4.800000000000e+00,-6.858687005629e-01,-1.703477140939e-02,9.349451389754e-01,1.006177372191e+00
3.000000000000e+00,4.820000000000e+00,-6.851817739929e-01,-1.731077692881e-02,9.353469785281e-01,1.006128953025e+00
3.000000000000e+00,4.840000000000e+00,-6.844839004054e-01,-1.758213266786e-02,9.357442382090e-01,1.006081009242e+00
3.000000000000e+00,4.860000000000e+00,-6.837752645502e-01,-1.784890058096e-02,9.361369942164e-01,1.006033535700e+00
3.000000000000e+00,4.880000000000e+00,-6.830560487134e-01,-1.811114188318e-02,9.365253213311e-01,1.005986527306e+00
3.000000000000e+00,4.900000000000e+00,-6.823264327475e-01,-1.836891705513e-02,9.369092929437e-01,1.005939979019e+00
3.000000000000e+00,4.920000000000e+00,-6.815865941004e-01,-1.862228584789e-02,9.372889810813e-01,1.005893885853e+00
3.000000000000e+00,4.940000000000e+00,-6.808367078441e-01,-1.887130728813e-02,9.376644564335e-01,1.005848242872e+00
3.000000000000e+00,4.960000000000e+00,-6.800769467043e-01,-1.911603968340e-02,9.380357883789e-01,1.005803045190e+00
3.000000000000e+00,4.980000000000e+00,-6.793074810885e-01,-1.935654062744e-02,9.384030450098e-01,1.005758287973e+00
3.000000000000e+00,5.000000000000e+00,-6.785284791146e-01,-1.959286700576e-02,9.387662931570e-01,1.005713966438e+00
3.000000000000e+00,5.020000000000e+00,-6.777401066402e-01,-1.982507500136e-02,9.391255984150e-01,1.005670075851e+00
3.000000000000e+00,5.040000000000e+00,-6.769425272865e-01,-2.005322009931e-02,9.394810251635e-01,1.005626611530e+00
3.000000000000e+00,5.060000000000e+00,-6.761359024729e-01,-2.027735709457e-02,9.398326365945e-01,1.005583568839e+00
3.000000000000e+00,5.080000000000e+00,-6.753203914390e-01,-2.049754009612e-02,9.401804947319e-01,1.005540943193e+00
3.000000000000e+00,5.100000000000e+00,-6.744961512721e-01,-2.071382253292e-02,9.405246604550e-01,1.005498730056e+00
3.000000000000e+00,5.120000000000e+00,-6.736633369401e-01,-2.092625716174e-02,9.408651935225e-01,1.005456924940e+00
3.000000000000e+00,5.140000000000e+00,-6.728221013088e-01,-2.113489607010e-02,9.412021525899e-01,1.005415523404e+00
3.000000000000e+00,5.160000000000e+00,-6.719725951777e-01,-2.133979068549e-02,9.415355952356e-01,1.005374521056e+00
3.000000000000e+00,5.180000000000e+00,-6.711149673010e-01,-2.154099177960e-02,9.418655779780e-01,1.005333913550e+00
3.000000000000e+00,5.200000000000e+00,-6.702493644134e-01,-2.173854947452e-02,9.421921562970e-01,1.005293696587e+00
3.000000000000e+00,5.220000000000e+00,-6.693759312617e-01,-2.193251325078e-02,9.425153846558e-01,1.005253865914e+00
3.000000000000e+00,5.240000000000e+00,-6.684948106211e-01,-2.212293195063e-02,9.428353165165e-01,1.005214417326e+00
3.000000000000e+00,5.260000000000e+00,-6.676061433298e-01,-2.230985378726e-02,9.431520043639e-01,1.005175346660e+00
3.000000000000e+00,5.280000000000e+00,-6.667100683085e-01,-2.249332634935e-02,9.434654997212e-01,1.005136649802e+00
3.000000000000e+00,5.300000000000e+00,-6.658067225853e-01,-2.267339660733e-02,9.437758531687e-01,1.005098322680e+00
3.000000000000e+00,5.320000000000e+00,-6.648962413255e-01,-2.285011092151e-02,9.440831143646e-01,1.005060361268e+00
3.000000000000e+00,5.340000000000e+00,-6.639787578475e-01,-2.302351504557e-02,9.443873320585e-01,1.005022761584e+00
3.000000000000e+00,5.360000000000e+00,-6.630544036550e-01,-2.319365413571e-02,9.446885541128e-01,1.004985519688e+00
3.000000000000e+00,5.380000000000e+00,-6.621233084563e-01,-2.336057275530e-02,9.449868275175e-01,1.004948631685e+00
3.000000000000e+00,5.400000000000e+00,-6.611856001873e-01,-2.352431488124e-02,9.452821984069e-01,1.004912093722e+00
3.000000000000e+00,5.420000000000e+00,-6.602414050401e-01,-2.368492391197e-02,9.455747120783e-01,1.004875901989e+00
3.000000000000e+00,5.440000000000e+00,-6.592908474780e-01,-2.384244267110e-02,9.458644130041e-01,1.004840052718e+00
3.000000000000e+00,5.460000000000e+00,-6.583340502660e-01,-2.399691341642e-02,9.461513448519e-01,1.004804542181e+00
3.000000000000e+00,5.480000000000e+00,-6.573711344890e-01,-2.414837784457e-02,9.464355504970e-01,1.004769366694e+00
3.000000000000e+00,5.500000000000e+00,-6.564022195736e-01,-2.429687709739e-02,9.467170720380e-01,1.004734522613e+00
3.000000000000e+00,5.520000000000e+00,-6.554274233154e-01,-2.444245176973e-02,9.469959508139e-01,1.004700006333e+00
3.000000000000e+00,5.540000000000e+00,-6.544468618925e-01,-2.458514191318e-02,9.472722274147e-01,1.004665814291e+00
3.000000000000e+00,5.560000000000e+00,-6.534606498952e-01,-2.472498704480e-02,9.475459416997e-01,1.004631942962e+00
3.000000000000e+00,5.580000000000e+00,-6.524689003426e-01,-2.486202615184e-02,9.478171328090e-01,1.004598388862e+00
3.000000000000e+00,5.600000000000e+00,-6.514717247034e-01,-2.499629769792e-02,9.480858391775e-01,1.004565148545e+00
3.000000000000e+00,5.620000000000e+00,-6.504692329214e-01,-2.512783963066e-02,9.483520985501e-01,1.004532218604e+00
3.000000000000e+00,5.640000000000e+00,-6.494615334287e-01,-2.525668938535e-02,9.486159479919e-01,1.004499595670e+00
3.000000000000e+00,5.660000000000e+00,-6.484487331733e-01,-2.538288389352e-02,9.488774239043e-01,1.004467276412e+00
3.000000000000e+00,5.680000000000e+00,-6.474309376348e-01,-2.550645958745e-02,9.491365620357e-01,1.004435257535e+00
3.000000000000e+00,5.700000000000e+00,-6.464082508442e-01,-2.562745240629e-02,9.493933974937e-01,1.004403535784e+00
3.000000000000e+00,5.720000000000e+00,-6.453807754077e-01,-2.574589780333e-02,9.496479647598e-01,1.004372107937e+00
3.000000000000e+00,5.740000000000e+00,-6.443486125193e-01,-2.586183074978e-02,9.499002976976e-01,1.004340970812e+00
3.000000000000e+00,5.760000000000e+00,-6.433118619866e-01,-2.597528574284e-02,9.501504295679e-01,1.004310121261e+00
3.000000000000e+00,5.780000000000e+00,-6.422706222456e-01,-2.608629681023e-02,9.503983930384e-01,1.004279556171e+00
3.000000000000e+00,5.800000000000e+00,-6.412249903795e-01,-2.619489751605e-02,9.506442201947e-01,1.004249272465e+00
3.000000000000e+00,5.820000000000e+00,-6.401750621408e-01,-2.630112096780e-02,9.508879425534e-01,1.004219267101e+00
3.000000000000e+00,5.840000000000e+00,-6.391209319634e-01,-2.640499982002e-02,9.511295910700e-01,1.004189537071e+00
3.000000000000e+00,5.860000000000e+00,-6.380626929866e-01,-2.650656628208e-02,9.513691961520e-01,1.004160079402e+00
3.000000000000e+00,5.880000000000e+00,-6.370004370692e-01,-2.660585212252e-02,9.516067876681e-01,1.004130891153e+00
3.000000000000e+00,5.900000000000e+00,-6.359342548069e-01,-2.670288867472e-02,9.518423949581e-01,1.004101969419e+00
